transaction_id,transaction_reference,account_id,transaction_date,transaction_type,amount,currency,channel,merchant_name,created_at
89758,TXN0000089758,16,2026-05-04 14:12:09,Withdrawal,28256.13,npr,Branch,Esewa,2026-05-04 14:37:09
89759,TXN0000089759,118,2026-03-24 14:59:42,Card Payment,29202.33,npr,Internet Banking,Khalti,2026-03-24 15:46:42
89760,TXN0000089760,67,2026-05-13 17:25:31,Deposit,32096.67,NPR,POS,,2026-05-13 18:08:31
89761,TXN0000089761,102,2026-01-01 17:15:06,deposit,91715.23,npr,Branch,Bhatbhateni,2026-01-01 17:58:06
89762,TXN0000089762,102,2026-03-20 04:57:52,deposit,40372.57,USD,POS,ATM Cash,2026-03-20 05:03:52
89763,TXN0000089763,107,2025-12-28 11:47:10,Fee,3641.71,npr,Mobile Banking,Esewa,2025-12-28 12:37:10
89764,TXN0000089764,130,2026-05-29 19:06:50,Card Payment,34693.27,NPR,Branch,ATM Cash,2026-05-29 19:34:50
89765,TXN0000089765,130,2026-03-20 00:53:57,Transfer,89520.58,NPR,Branch,,2026-03-20 01:37:57
89766,TXN0000089766,110,2026-02-03 13:41:53,withdrawal,23995.34,USD,Internet Banking,Daraz,2026-02-03 14:24:53
89767,TXN0000089767,117,2026-04-14 21:01:36,deposit,1560.65,NPR,Branch,,2026-04-14 21:39:36
89768,TXN0000089768,63,2026-04-11 15:09:10,Withdrawal,32677.26,npr,Internet Banking,Esewa,2026-04-11 16:04:10
89769,TXN0000089769,101,2025-12-20 17:58:08,Card Payment,40230.58,NPR,Mobile Banking,Daraz,2025-12-20 18:58:08
89770,TXN0000089770,11,2026-03-02 00:22:43,Transfer,131866.83,npr,Branch,Khalti,2026-03-02 00:23:43
89771,TXN0000089771,119,2026-03-21 17:13:06,Withdrawal,35601.37,USD,Branch,Esewa,2026-03-21 17:18:06
89772,TXN0000089772,88,2026-05-23 18:30:09,withdrawal,47711.77,npr,ATM,Bhatbhateni,2026-05-23 19:19:09
89773,TXN0000089773,86,2026-03-16 03:03:03,deposit,95301.24,USD,Branch,Bhatbhateni,2026-03-16 03:45:03
89774,TXN0000089774,48,2026-03-27 12:56:53,Card Payment,38649.96,USD,Mobile Banking,Esewa,2026-03-27 13:51:53
89775,TXN0000089775,43,2026-03-10 08:12:51,Transfer,122367.13,npr,Internet Banking,ATM Cash,2026-03-10 08:41:51
89776,TXN0000089776,12,2026-05-30 06:52:48,Fee,1129.45,npr,,ATM Cash,2026-05-30 07:39:48
89777,TXN0000089777,59,2026-05-23 00:35:11,Card Payment,41707.01,USD,POS,Bhatbhateni,2026-05-23 00:58:11
89778,TXN0000089778,63,2025-12-22 02:46:23,Transfer,11040.2,USD,Mobile Banking,,2025-12-22 03:44:23
89779,TXN0000089779,8,2026-03-09 18:17:09,Deposit,23328.94,NPR,Internet Banking,Khalti,2026-03-09 18:33:09
89780,TXN0000089780,45,2026-03-07 05:28:10,withdrawal,10899.76,NPR,Mobile Banking,Daraz,2026-03-07 05:43:10
89781,TXN0000089781,62,2026-02-06 07:08:31,deposit,44821.06,NPR,ATM,Khalti,2026-02-06 07:22:31
89782,TXN0000089782,99,2026-02-15 22:44:59,withdrawal,7494.63,NPR,Branch,Esewa,2026-02-15 23:23:59
89783,TXN0000089783,110,2026-03-01 12:52:32,deposit,46769.99,USD,ATM,,2026-03-01 13:07:32
89784,TXN0000089784,28,2026-02-12 22:13:16,Transfer,71932.91,USD,POS,,2026-02-12 22:41:16
89785,TXN0000089785,37,2026-03-05 20:20:14,Transfer,135915.15,USD,,Bhatbhateni,2026-03-05 20:23:14
89786,TXN0000089786,81,2026-02-17 18:11:38,Card Payment,12506.39,npr,Mobile Banking,Khalti,2026-02-17 18:18:38
89787,TXN0000089787,111,2026-05-06 22:05:11,withdrawal,13426.12,NPR,ATM,Bhatbhateni,2026-05-06 22:12:11
89788,TXN0000089788,112,2026-03-21 21:25:35,Fee,2552.67,npr,POS,Esewa,2026-03-21 21:49:35
89789,TXN0000089789,33,2026-03-15 01:41:01,Transfer,148990.48,NPR,,,2026-03-15 02:04:01
89790,TXN0000089790,84,2025-12-20 11:31:03,Card Payment,41112.08,NPR,POS,,2025-12-20 12:31:03
89791,TXN0000089791,106,2025-12-31 08:15:24,deposit,53041.37,USD,,Esewa,2025-12-31 08:40:24
89792,TXN0000089792,42,2026-02-21 16:39:50,Withdrawal,13470.83,NPR,,Khalti,2026-02-21 16:49:50
89793,TXN0000089793,75,2025-12-17 22:15:12,Transfer,118391.49,npr,Internet Banking,Daraz,2025-12-17 22:25:12
89794,TXN0000089794,75,2026-05-07 17:39:48,Fee,31180.37,NPR,Internet Banking,Esewa,2026-05-07 17:57:48
89795,TXN0000089795,32,2026-03-13 10:50:41,Transfer,11730.31,USD,Mobile Banking,Daraz,2026-03-13 11:30:41
89796,TXN0000089796,38,2026-03-13 04:05:31,Transfer,56049.59,npr,ATM,Khalti,2026-03-13 04:52:31
89797,TXN0000089797,135,2026-02-16 23:12:14,deposit,83507.64,npr,POS,,2026-02-17 00:10:14
89798,TXN0000089798,32,2026-01-27 23:01:50,Transfer,33385.86,NPR,Internet Banking,ATM Cash,2026-01-27 23:42:50
89799,TXN0000089799,23,2026-04-27 03:32:18,Deposit,98388.8,USD,ATM,ATM Cash,2026-04-27 04:17:18
89800,TXN0000089800,123,2026-03-26 04:45:02,Transfer,89212.71,NPR,Internet Banking,,2026-03-26 05:03:02
89801,TXN0000089801,4,2026-04-04 16:06:17,deposit,24397.07,npr,Mobile Banking,ATM Cash,2026-04-04 16:24:17
89802,TXN0000089802,89,2026-03-22 04:45:51,Deposit,63116.65,USD,ATM,,2026-03-22 05:43:51
89803,TXN0000089803,134,2026-06-01 21:08:17,Card Payment,44873.2,npr,Branch,,2026-06-01 21:14:17
89804,TXN0000089804,59,2026-02-02 14:58:16,Deposit,31141.12,NPR,Mobile Banking,Esewa,2026-02-02 15:38:16
89805,TXN0000089805,117,2026-04-24 11:46:11,deposit,60970.44,npr,ATM,Esewa,2026-04-24 12:20:11
89806,TXN0000089806,19,2026-03-26 04:07:56,Withdrawal,4786.82,npr,ATM,ATM Cash,2026-03-26 04:15:56
89807,TXN0000089807,139,2025-12-27 05:01:06,Transfer,86702.79,NPR,POS,ATM Cash,2025-12-27 05:03:06
89808,TXN0000089808,78,2026-05-20 16:15:50,Fee,138.08,NPR,Branch,,2026-05-20 16:59:50
89809,TXN0000089809,24,2026-01-12 00:08:59,Fee,40961.19,USD,ATM,Daraz,2026-01-12 00:56:59
89810,TXN0000089810,115,2026-04-22 15:09:49,deposit,80936.41,npr,Mobile Banking,ATM Cash,2026-04-22 15:42:49
89811,TXN0000089811,52,2026-05-26 20:04:47,Transfer,91852.45,NPR,Internet Banking,Daraz,2026-05-26 20:31:47
89812,TXN0000089812,92,2026-03-26 19:50:26,Deposit,84836.82,USD,Branch,Bhatbhateni,2026-03-26 20:33:26
89813,TXN0000089813,54,2026-01-19 16:25:30,withdrawal,28469.16,npr,ATM,Daraz,2026-01-19 17:04:30
89814,TXN0000089814,119,2026-03-06 13:48:18,Fee,28693.01,npr,POS,Bhatbhateni,2026-03-06 13:59:18
89815,TXN0000089815,70,2026-03-30 09:32:26,Transfer,72540.74,NPR,,Khalti,2026-03-30 10:03:26
89816,TXN0000089816,65,2026-04-20 03:06:22,Fee,24359.62,npr,Branch,Bhatbhateni,2026-04-20 03:56:22
89817,TXN0000089817,102,2026-01-18 11:19:05,Deposit,26071.69,USD,Internet Banking,,2026-01-18 12:00:05
89818,TXN0000089818,135,2026-03-13 18:27:32,Withdrawal,25629.33,NPR,POS,Esewa,2026-03-13 19:03:32
89819,TXN0000089819,136,2026-04-27 11:51:14,Fee,39608.24,npr,Mobile Banking,ATM Cash,2026-04-27 12:15:14
89820,TXN0000089820,131,2026-02-17 09:33:09,Withdrawal,12389.6,USD,Mobile Banking,Khalti,2026-02-17 10:15:09
89821,TXN0000089821,120,2026-01-02 15:04:27,Transfer,45292.55,USD,Mobile Banking,Esewa,2026-01-02 15:58:27
89822,TXN0000089822,89,2025-12-31 04:40:32,withdrawal,9739.02,npr,Mobile Banking,Daraz,2025-12-31 05:30:32
89823,TXN0000089823,119,2025-12-31 08:33:08,Withdrawal,48304.15,npr,Internet Banking,,2025-12-31 08:35:08
89824,TXN0000089824,36,2026-02-21 16:30:56,Deposit,94869.73,npr,ATM,ATM Cash,2026-02-21 17:30:56
89825,TXN0000089825,91,2026-03-25 12:30:34,Transfer,99142.37,npr,Internet Banking,Daraz,2026-03-25 13:22:34
89826,TXN0000089826,16,2026-02-05 06:15:03,withdrawal,2835.25,USD,Branch,Esewa,2026-02-05 06:34:03
89827,TXN0000089827,43,2026-03-05 04:14:56,Fee,4804.83,NPR,POS,Bhatbhateni,2026-03-05 04:25:56
89828,TXN0000089828,46,2026-02-05 11:37:26,Fee,28110.17,npr,,Bhatbhateni,2026-02-05 12:29:26
89829,TXN0000089829,59,2026-02-11 01:36:56,Withdrawal,48196.27,npr,POS,,2026-02-11 01:43:56
89830,TXN0000089830,59,2026-05-26 12:04:52,deposit,38791.03,USD,Branch,Bhatbhateni,2026-05-26 12:57:52
89831,TXN0000089831,6,2026-05-27 16:59:20,deposit,25385.58,npr,,Daraz,2026-05-27 17:13:20
89832,TXN0000089832,76,2025-12-15 10:11:23,Fee,4389.47,npr,ATM,Daraz,2025-12-15 10:27:23
89833,TXN0000089833,101,2026-01-19 03:04:14,Fee,16596.09,USD,POS,,2026-01-19 03:31:14
89834,TXN0000089834,3,2025-12-12 16:44:04,Deposit,11435.44,USD,Internet Banking,Esewa,2025-12-12 17:09:04
89835,TXN0000089835,93,2026-01-16 23:18:57,Deposit,56994.4,USD,ATM,ATM Cash,2026-01-16 23:56:57
89836,TXN0000089836,32,2026-01-10 01:29:19,Card Payment,40320.64,USD,Mobile Banking,Esewa,2026-01-10 02:04:19
89837,TXN0000089837,31,2026-02-24 08:48:32,withdrawal,15838.12,NPR,Internet Banking,Khalti,2026-02-24 09:26:32
89838,TXN0000089838,90,2025-12-27 20:43:02,withdrawal,35360.41,NPR,POS,,2025-12-27 21:03:02
89839,TXN0000089839,49,2026-03-13 15:11:47,deposit,96918.42,NPR,ATM,,2026-03-13 15:36:47
89840,TXN0000089840,57,2026-03-02 06:17:19,withdrawal,11055.42,NPR,POS,Esewa,2026-03-02 06:22:19
89841,TXN0000089841,56,2025-12-10 12:32:44,withdrawal,13325.77,npr,ATM,Bhatbhateni,2025-12-10 12:37:44
89842,TXN0000089842,124,2026-01-19 17:29:35,deposit,51962.76,npr,Mobile Banking,Esewa,2026-01-19 17:47:35
89843,TXN0000089843,19,2025-12-30 12:32:42,Fee,17307.71,USD,POS,Esewa,2025-12-30 13:32:42
89844,TXN0000089844,90,2026-03-22 06:38:48,Fee,34420.45,USD,POS,ATM Cash,2026-03-22 07:19:48
89845,TXN0000089845,90,2025-12-14 21:15:35,Fee,18267.02,NPR,Branch,ATM Cash,2025-12-14 22:10:35
89846,TXN0000089846,32,2026-02-03 11:14:11,Fee,45369.14,NPR,,Esewa,2026-02-03 11:16:11
89847,TXN0000089847,57,2026-04-13 12:47:09,Fee,18501.32,npr,,Daraz,2026-04-13 13:26:09
89848,TXN0000089848,72,2026-01-16 19:20:41,deposit,69175.93,NPR,ATM,Esewa,2026-01-16 19:37:41
89849,TXN0000089849,23,2026-02-08 10:53:54,Card Payment,43279.14,USD,POS,Daraz,2026-02-08 11:46:54
89850,TXN0000089850,7,2025-12-19 06:47:47,Transfer,115630.92,npr,Branch,Daraz,2025-12-19 07:46:47
89851,TXN0000089851,40,2025-12-30 05:51:48,Card Payment,39844.0,NPR,Branch,,2025-12-30 06:38:48
89852,TXN0000089852,137,2026-04-26 20:00:44,withdrawal,717.0,USD,Mobile Banking,Esewa,2026-04-26 20:10:44
89853,TXN0000089853,124,2026-03-23 17:37:01,Card Payment,17280.92,USD,ATM,Bhatbhateni,2026-03-23 17:59:01
89854,TXN0000089854,24,2026-02-12 14:35:14,withdrawal,8787.38,NPR,ATM,Daraz,2026-02-12 14:52:14
89855,TXN0000089855,95,2026-01-23 02:54:58,Deposit,73294.49,USD,Internet Banking,Daraz,2026-01-23 03:39:58
89856,TXN0000089856,125,2026-03-13 18:14:36,Card Payment,3841.07,NPR,,,2026-03-13 19:06:36
89857,TXN0000089857,63,2025-12-26 04:14:51,Transfer,87576.71,USD,Internet Banking,ATM Cash,2025-12-26 04:46:51
89858,TXN0000089858,42,2026-02-24 15:19:22,Fee,28331.83,USD,POS,Esewa,2026-02-24 15:21:22
89859,TXN0000089859,44,2026-05-23 07:12:58,Transfer,11985.79,USD,Internet Banking,ATM Cash,2026-05-23 07:36:58
89860,TXN0000089860,32,2026-01-03 17:42:06,withdrawal,10472.88,NPR,,Khalti,2026-01-03 17:48:06
89861,TXN0000089861,74,2025-12-30 09:55:33,Deposit,90387.63,npr,Branch,Khalti,2025-12-30 10:01:33
89862,TXN0000089862,36,2026-05-02 23:19:04,deposit,20373.28,NPR,,Esewa,2026-05-02 23:34:04
89863,TXN0000089863,5,2026-04-14 12:06:21,deposit,30858.9,NPR,Mobile Banking,Daraz,2026-04-14 12:26:21
89864,TXN0000089864,74,2025-12-17 14:32:03,Fee,17057.55,USD,Branch,Khalti,2025-12-17 14:48:03
89865,TXN0000089865,23,2026-06-01 12:19:45,Fee,35881.64,npr,Mobile Banking,Daraz,2026-06-01 13:02:45
89866,TXN0000089866,136,2026-01-22 16:47:46,Transfer,101311.6,NPR,Mobile Banking,Khalti,2026-01-22 17:30:46
89867,TXN0000089867,118,2026-04-28 03:32:11,Transfer,84279.36,NPR,Mobile Banking,ATM Cash,2026-04-28 03:53:11
89868,TXN0000089868,75,2025-12-25 06:30:21,Fee,7988.68,NPR,Internet Banking,Bhatbhateni,2025-12-25 07:11:21
89869,TXN0000089869,75,2025-12-20 09:44:39,deposit,47175.55,USD,Internet Banking,Bhatbhateni,2025-12-20 10:14:39
89870,TXN0000089870,112,2026-05-07 21:11:28,withdrawal,11488.61,USD,,Esewa,2026-05-07 21:37:28
89871,TXN0000089871,74,2025-12-05 01:29:37,deposit,10483.96,USD,Internet Banking,Daraz,2025-12-05 02:19:37
89872,TXN0000089872,80,2026-01-13 06:41:47,deposit,48518.24,NPR,Mobile Banking,ATM Cash,2026-01-13 07:01:47
89873,TXN0000089873,36,2026-05-15 22:08:44,Card Payment,3965.64,npr,Internet Banking,,2026-05-15 22:34:44
89874,TXN0000089874,20,2026-04-03 11:51:40,Transfer,23529.33,NPR,ATM,Bhatbhateni,2026-04-03 12:32:40
89875,TXN0000089875,21,2026-02-16 17:52:21,deposit,77306.14,NPR,POS,ATM Cash,2026-02-16 18:39:21
89876,TXN0000089876,57,2026-02-20 09:13:42,Transfer,43364.09,USD,Branch,Daraz,2026-02-20 09:32:42
89877,TXN0000089877,4,2025-12-21 16:09:33,deposit,8567.77,npr,ATM,,2025-12-21 16:12:33
89878,TXN0000089878,82,2026-02-08 16:41:42,Withdrawal,11459.72,USD,Internet Banking,Bhatbhateni,2026-02-08 17:25:42
89879,TXN0000089879,23,2025-12-28 06:00:45,deposit,35046.44,USD,,Daraz,2025-12-28 06:39:45
89880,TXN0000089880,80,2026-01-08 23:54:19,Withdrawal,23824.01,USD,POS,Esewa,2026-01-09 00:03:19
89881,TXN0000089881,6,2026-04-28 14:28:48,Withdrawal,8774.9,USD,Mobile Banking,Daraz,2026-04-28 15:02:48
89882,TXN0000089882,21,2026-03-25 06:56:11,Fee,16592.57,npr,ATM,Bhatbhateni,2026-03-25 07:17:11
89883,TXN0000089883,115,2025-12-05 03:37:44,Fee,5796.22,NPR,Internet Banking,,2025-12-05 03:53:44
89884,TXN0000089884,63,2026-01-21 16:22:05,Deposit,63304.23,NPR,,Daraz,2026-01-21 17:02:05
89885,TXN0000089885,85,2025-12-10 05:22:48,Transfer,58620.44,npr,Branch,Daraz,2025-12-10 05:44:48
89886,TXN0000089886,118,2026-03-30 11:18:05,Deposit,2549.64,npr,ATM,Daraz,2026-03-30 12:09:05
89887,TXN0000089887,121,2026-01-19 10:42:55,Deposit,11697.96,NPR,ATM,Bhatbhateni,2026-01-19 10:45:55
89888,TXN0000089888,54,2026-02-18 20:52:53,Withdrawal,40284.42,npr,POS,,2026-02-18 20:55:53
89889,TXN0000089889,135,2026-05-05 21:06:53,Deposit,48643.62,USD,ATM,Daraz,2026-05-05 21:30:53
89890,TXN0000089890,6,2026-04-21 06:10:50,Fee,49875.02,NPR,Branch,Esewa,2026-04-21 06:23:50
89891,TXN0000089891,120,2026-03-09 02:55:08,Transfer,30242.54,NPR,Internet Banking,Bhatbhateni,2026-03-09 03:43:08
89892,TXN0000089892,51,2026-03-23 12:09:27,Transfer,84173.68,NPR,POS,,2026-03-23 12:18:27
89893,TXN0000089893,104,2025-12-17 11:38:51,Card Payment,34024.06,npr,Branch,Daraz,2025-12-17 12:16:51
89894,TXN0000089894,136,2026-02-28 08:09:34,Deposit,42588.7,USD,Branch,Khalti,2026-02-28 08:22:34
89895,TXN0000089895,66,2025-12-30 03:06:38,Fee,7316.47,npr,Internet Banking,Bhatbhateni,2025-12-30 03:32:38
89896,TXN0000089896,34,2025-12-05 03:22:36,deposit,46591.29,NPR,,Daraz,2025-12-05 04:20:36
89897,TXN0000089897,42,2026-04-11 06:08:27,deposit,27400.63,USD,Branch,ATM Cash,2026-04-11 06:28:27
89898,TXN0000089898,57,2026-02-15 02:58:32,Card Payment,10992.83,USD,ATM,Esewa,2026-02-15 03:08:32
89899,TXN0000089899,125,2026-01-24 11:16:26,withdrawal,39544.54,NPR,POS,,2026-01-24 11:43:26
89900,TXN0000089900,76,2026-01-27 13:43:28,Transfer,58647.9,NPR,,ATM Cash,2026-01-27 14:11:28
89901,TXN0000089901,1,2026-01-24 19:18:03,Fee,12716.15,NPR,Branch,Bhatbhateni,2026-01-24 19:40:03
89902,TXN0000089902,82,2026-02-10 19:18:51,withdrawal,27963.08,npr,Mobile Banking,Bhatbhateni,2026-02-10 19:29:51
89903,TXN0000089903,137,2025-12-14 22:05:50,Transfer,114063.1,USD,ATM,Khalti,2025-12-14 22:26:50
89904,TXN0000089904,93,2026-01-03 12:43:08,withdrawal,7503.43,NPR,Mobile Banking,Bhatbhateni,2026-01-03 12:49:08
89905,TXN0000089905,81,2026-01-17 16:25:44,Deposit,37028.48,NPR,,Esewa,2026-01-17 16:49:44
89906,TXN0000089906,121,2026-02-02 19:52:48,Transfer,38883.71,USD,ATM,,2026-02-02 20:51:48
89907,TXN0000089907,111,2025-12-18 18:36:08,withdrawal,36639.92,NPR,Branch,Esewa,2025-12-18 18:45:08
89908,TXN0000089908,66,2026-02-04 22:47:00,withdrawal,19751.48,npr,,Khalti,2026-02-04 23:47:00
89909,TXN0000089909,96,2026-01-04 16:46:34,Fee,22262.05,USD,Mobile Banking,Bhatbhateni,2026-01-04 17:45:34
89910,TXN0000089910,81,2026-03-15 18:38:20,deposit,19640.26,npr,Branch,Daraz,2026-03-15 18:57:20
89911,TXN0000089911,115,2026-05-29 16:03:35,Fee,25547.62,npr,Mobile Banking,,2026-05-29 16:13:35
89912,TXN0000089912,138,2026-03-16 14:07:45,Deposit,77008.68,NPR,Internet Banking,,2026-03-16 14:24:45
89913,TXN0000089913,41,2026-02-21 23:30:15,Fee,11873.26,NPR,ATM,Khalti,2026-02-21 23:34:15
89914,TXN0000089914,129,2025-12-20 18:05:57,Deposit,69433.69,npr,Mobile Banking,Daraz,2025-12-20 18:41:57
89915,TXN0000089915,91,2026-05-31 09:29:39,Fee,35148.39,NPR,Internet Banking,ATM Cash,2026-05-31 10:13:39
89916,TXN0000089916,105,2025-12-26 09:56:32,Fee,43333.04,npr,POS,Esewa,2025-12-26 10:14:32
89917,TXN0000089917,23,2026-02-27 17:31:22,deposit,63101.61,NPR,POS,Esewa,2026-02-27 18:09:22
89918,TXN0000089918,124,2026-05-28 23:16:41,Card Payment,4260.46,USD,ATM,Esewa,2026-05-28 23:26:41
89919,TXN0000089919,130,2026-04-04 03:25:28,deposit,42429.58,npr,Mobile Banking,,2026-04-04 04:11:28
89920,TXN0000089920,125,2026-01-18 06:11:11,withdrawal,45770.25,NPR,Internet Banking,Khalti,2026-01-18 06:35:11
89921,TXN0000089921,51,2026-03-02 16:00:03,Fee,5213.58,npr,ATM,,2026-03-02 16:45:03
89922,TXN0000089922,94,2026-05-15 08:49:18,deposit,19185.09,npr,Internet Banking,,2026-05-15 09:39:18
89923,TXN0000089923,70,2025-12-06 09:00:39,Withdrawal,13400.46,USD,ATM,Bhatbhateni,2025-12-06 09:38:39
89924,TXN0000089924,19,2026-01-02 13:07:12,Transfer,38219.63,USD,Internet Banking,Daraz,2026-01-02 13:47:12
89925,TXN0000089925,3,2026-04-08 10:31:02,Deposit,56551.24,USD,Mobile Banking,Esewa,2026-04-08 10:35:02
89926,TXN0000089926,60,2026-04-25 02:30:27,Fee,28363.86,npr,,Bhatbhateni,2026-04-25 03:23:27
89927,TXN0000089927,70,2026-05-15 14:28:40,deposit,67053.0,USD,POS,Bhatbhateni,2026-05-15 14:46:40
89928,TXN0000089928,7,2026-04-01 18:36:48,Transfer,60887.85,npr,,Daraz,2026-04-01 19:33:48
89929,TXN0000089929,91,2026-03-08 16:57:51,Transfer,49274.53,NPR,,Esewa,2026-03-08 17:29:51
89930,TXN0000089930,29,2026-05-28 12:43:25,deposit,76049.84,NPR,ATM,Daraz,2026-05-28 13:37:25
89931,TXN0000089931,116,2026-04-22 11:24:43,deposit,71210.73,npr,ATM,Esewa,2026-04-22 11:58:43
89932,TXN0000089932,67,2026-05-13 11:53:40,withdrawal,20867.89,npr,Mobile Banking,Khalti,2026-05-13 12:26:40
89933,TXN0000089933,135,2026-03-16 19:39:15,Deposit,56749.74,NPR,POS,Daraz,2026-03-16 20:09:15
89934,TXN0000089934,20,2026-01-15 03:44:00,Transfer,70041.46,USD,Mobile Banking,ATM Cash,2026-01-15 04:15:00
89935,TXN0000089935,133,2026-03-15 08:59:23,Withdrawal,24659.17,NPR,ATM,Bhatbhateni,2026-03-15 09:20:23
89936,TXN0000089936,1,2026-02-11 23:14:07,Deposit,83813.47,NPR,POS,Bhatbhateni,2026-02-12 00:05:07
89937,TXN0000089937,83,2025-12-27 17:46:26,Transfer,75109.99,USD,Internet Banking,Bhatbhateni,2025-12-27 18:45:26
89938,TXN0000089938,114,2026-05-15 10:09:31,Withdrawal,14513.26,NPR,Branch,Daraz,2026-05-15 11:08:31
89939,TXN0000089939,137,2026-01-27 21:32:50,Card Payment,26346.03,USD,POS,Khalti,2026-01-27 22:22:50
89940,TXN0000089940,45,2026-03-17 15:41:33,deposit,99854.77,NPR,Internet Banking,Daraz,2026-03-17 16:13:33
89941,TXN0000089941,83,2026-03-06 22:51:04,Withdrawal,44597.84,npr,,Esewa,2026-03-06 23:19:04
89942,TXN0000089942,131,2026-04-06 12:09:39,Withdrawal,37498.31,USD,ATM,Esewa,2026-04-06 12:36:39
89943,TXN0000089943,139,2026-03-25 20:04:16,Transfer,41618.91,NPR,Branch,Bhatbhateni,2026-03-25 20:18:16
89944,TXN0000089944,120,2026-02-11 02:39:23,deposit,70704.85,NPR,Internet Banking,ATM Cash,2026-02-11 03:38:23
89945,TXN0000089945,91,2025-12-28 05:31:02,Deposit,16741.76,USD,POS,Esewa,2025-12-28 06:12:02
89946,TXN0000089946,122,2026-05-14 04:39:46,Withdrawal,14246.89,npr,,Khalti,2026-05-14 05:07:46
89947,TXN0000089947,128,2025-12-13 07:51:28,Card Payment,47191.04,npr,Branch,Bhatbhateni,2025-12-13 08:35:28
89948,TXN0000089948,115,2025-12-20 03:33:13,Deposit,77894.85,USD,ATM,Khalti,2025-12-20 04:31:13
89949,TXN0000089949,14,2026-05-23 21:16:06,Card Payment,612.41,USD,Mobile Banking,Esewa,2026-05-23 22:09:06
89950,TXN0000089950,122,2026-05-08 23:25:51,withdrawal,31109.26,npr,ATM,Esewa,2026-05-08 23:37:51
89951,TXN0000089951,129,2025-12-31 14:12:56,Fee,39108.19,USD,ATM,Esewa,2025-12-31 15:05:56
89952,TXN0000089952,78,2026-05-01 07:32:07,Deposit,93475.32,USD,Mobile Banking,,2026-05-01 07:50:07
89953,TXN0000089953,43,2025-12-11 03:58:45,Withdrawal,11360.88,NPR,Mobile Banking,,2025-12-11 04:32:45
89954,TXN0000089954,113,2026-04-06 19:57:00,Fee,16041.77,USD,,ATM Cash,2026-04-06 20:50:00
89955,TXN0000089955,79,2025-12-22 15:09:46,Card Payment,12312.13,npr,Internet Banking,Daraz,2025-12-22 15:12:46
89956,TXN0000089956,40,2026-02-26 08:19:50,Withdrawal,25002.09,USD,Internet Banking,Daraz,2026-02-26 08:40:50
89957,TXN0000089957,78,2026-02-05 02:02:17,Transfer,87863.25,npr,,Daraz,2026-02-05 02:45:17
89958,TXN0000089958,55,2026-04-16 14:28:58,Withdrawal,30404.68,NPR,Branch,Daraz,2026-04-16 15:19:58
89959,TXN0000089959,2,2026-05-01 15:56:23,Fee,47454.75,npr,Branch,Khalti,2026-05-01 16:41:23
89960,TXN0000089960,83,2025-12-18 13:10:44,Card Payment,8509.19,USD,Internet Banking,Daraz,2025-12-18 14:02:44
89961,TXN0000089961,3,2026-03-04 15:14:45,deposit,8316.96,npr,Branch,Daraz,2026-03-04 15:27:45
89962,TXN0000089962,40,2026-04-20 22:14:32,Transfer,83987.11,USD,Mobile Banking,Daraz,2026-04-20 22:22:32
89963,TXN0000089963,112,2026-01-16 22:24:45,Transfer,90070.75,NPR,,,2026-01-16 23:14:45
89964,TXN0000089964,83,2026-01-13 05:20:29,Transfer,141155.25,NPR,Mobile Banking,Bhatbhateni,2026-01-13 05:22:29
89965,TXN0000089965,47,2026-05-06 06:17:59,Transfer,8314.89,npr,POS,,2026-05-06 07:17:59
89966,TXN0000089966,110,2025-12-07 02:04:44,Fee,49123.02,npr,ATM,Khalti,2025-12-07 02:14:44
89967,TXN0000089967,12,2026-05-07 00:46:43,Card Payment,15880.65,npr,POS,Khalti,2026-05-07 01:24:43
89968,TXN0000089968,28,2026-02-20 11:12:14,Withdrawal,10733.06,npr,Mobile Banking,ATM Cash,2026-02-20 11:24:14
89969,TXN0000089969,78,2026-02-15 15:18:51,deposit,53986.44,NPR,,,2026-02-15 15:41:51
89970,TXN0000089970,23,2026-01-28 14:46:48,Withdrawal,49896.74,npr,,Esewa,2026-01-28 14:55:48
89971,TXN0000089971,118,2026-03-12 23:57:22,withdrawal,34631.84,USD,Branch,Daraz,2026-03-13 00:01:22
89972,TXN0000089972,43,2026-04-20 18:05:52,Fee,35250.42,npr,ATM,Daraz,2026-04-20 18:37:52
89973,TXN0000089973,43,2025-12-23 10:19:24,Transfer,145287.95,npr,Mobile Banking,Daraz,2025-12-23 11:15:24
89974,TXN0000089974,4,2026-05-05 15:51:33,Transfer,134341.84,npr,Internet Banking,Esewa,2026-05-05 16:25:33
89975,TXN0000089975,90,2026-03-18 00:42:40,withdrawal,47346.07,USD,Mobile Banking,Bhatbhateni,2026-03-18 00:43:40
89976,TXN0000089976,124,2025-12-15 07:33:32,deposit,29032.5,NPR,Mobile Banking,ATM Cash,2025-12-15 07:43:32
89977,TXN0000089977,129,2025-12-28 16:23:53,Deposit,38648.99,USD,Branch,,2025-12-28 16:32:53
89978,TXN0000089978,139,2026-04-27 05:25:44,Transfer,48264.41,npr,Mobile Banking,Khalti,2026-04-27 05:30:44
89979,TXN0000089979,25,2026-02-28 12:01:44,Fee,32761.71,NPR,Branch,Bhatbhateni,2026-02-28 12:10:44
89980,TXN0000089980,80,2026-04-02 16:40:00,deposit,46181.22,USD,ATM,Esewa,2026-04-02 17:33:00
